สถานี,วันที่-เวลา,pH,DO,EC,Temp
บางเลน จ.นครปฐม (116),27 ส.ค.2558 20:30,7.1,-,794.1,29.2
บางเลน จ.นครปฐม (116),27 ส.ค.2558 21:00,7.1,-,785.2,29.1
บางเลน จ.นครปฐม (116),27 ส.ค.2558 21:30,7.1,-,794.4,29.2
บางเลน จ.นครปฐม (116),27 ส.ค.2558 22:00,7.1,-,795.3,29.2
บางเลน จ.นครปฐม (116),27 ส.ค.2558 22:30,7.1,-,802.9,29.2
บางเลน จ.นครปฐม (116),27 ส.ค.2558 23:00,7.1,-,803.9,29.2
บางเลน จ.นครปฐม (116),27 ส.ค.2558 23:30,7.1,-,803.1,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 00:00,7.1,-,804.5,29.3
บางเลน จ.นครปฐม (116),28 ส.ค.2558 00:00,7.1,-,804.5,29.3
บางเลน จ.นครปฐม (116),28 ส.ค.2558 00:30,7,-,801.2,29.3
บางเลน จ.นครปฐม (116),28 ส.ค.2558 01:00,7,-,796.7,29.3
บางเลน จ.นครปฐม (116),28 ส.ค.2558 01:30,7,-,799.9,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 02:00,7,-,795.7,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 02:30,7,-,799.7,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 03:00,7,-,801.9,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 03:30,7,-,806,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 04:00,7,-,803.8,29.1
บางเลน จ.นครปฐม (116),28 ส.ค.2558 04:30,7,-,801.5,29.1
บางเลน จ.นครปฐม (116),28 ส.ค.2558 05:00,7,-,793.7,29.1
บางเลน จ.นครปฐม (116),28 ส.ค.2558 05:30,7,-,799.7,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 06:00,7,-,794.5,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 06:30,7,-,798,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 07:00,7,-,796,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 07:30,7,-,797.7,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 08:00,7,-,794.8,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 08:30,7.1,-,787.1,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 09:00,7.1,-,789.9,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 09:30,7,-,803.3,29.1
บางเลน จ.นครปฐม (116),28 ส.ค.2558 10:00,7,-,817.6,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 10:30,7,-,825.3,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 11:00,7,-,841.4,29.3
บางเลน จ.นครปฐม (116),28 ส.ค.2558 11:30,7,-,849.9,29.4
บางเลน จ.นครปฐม (116),28 ส.ค.2558 12:00,7,-,851.5,29.5
บางเลน จ.นครปฐม (116),28 ส.ค.2558 12:30,7,-,854.8,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 13:00,7,-,859.6,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 13:30,7,-,867.4,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 14:00,7,-,872.4,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 14:30,7,-,873.2,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 15:00,7,-,882.4,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 15:30,7,-,901.7,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 16:00,7,-,929.2,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 16:30,7,-,946.1,29.6
บางเลน จ.นครปฐม (116),28 ส.ค.2558 17:00,7,-,961.3,29.5
บางเลน จ.นครปฐม (116),28 ส.ค.2558 17:30,7,-,976.1,29.5
บางเลน จ.นครปฐม (116),28 ส.ค.2558 18:00,7,-,973.3,29.5
บางเลน จ.นครปฐม (116),28 ส.ค.2558 18:30,7,-,978.7,29.5
บางเลน จ.นครปฐม (116),28 ส.ค.2558 19:00,7,-,989.2,29.4
บางเลน จ.นครปฐม (116),28 ส.ค.2558 19:30,7,-,978.9,29.4
บางเลน จ.นครปฐม (116),28 ส.ค.2558 20:00,7,-,979.8,29.3
บางเลน จ.นครปฐม (116),28 ส.ค.2558 20:00,7,-,979.8,29.3
บางเลน จ.นครปฐม (116),28 ส.ค.2558 20:30,7,-,965,29.3
บางเลน จ.นครปฐม (116),28 ส.ค.2558 21:00,7,-,927.4,29.2
บางเลน จ.นครปฐม (116),28 ส.ค.2558 21:30,7,-,887.2,29.1
บางเลน จ.นครปฐม (116),28 ส.ค.2558 22:00,7,-,882.3,29.1
บางเลน จ.นครปฐม (116),28 ส.ค.2558 22:30,7,-,879.8,29.1
บางเลน จ.นครปฐม (116),28 ส.ค.2558 23:00,7,-,880.6,29
บางเลน จ.นครปฐม (116),28 ส.ค.2558 23:30,7,-,879.3,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 00:00,7,-,874.8,29.1
บางเลน จ.นครปฐม (116),29 ส.ค.2558 00:30,7,-,876.8,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 01:00,7,-,876.9,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 01:30,7,-,874,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 02:00,7,-,873.4,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 02:30,7,-,875.4,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 02:30,7,-,875.4,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 03:00,7,-,870.3,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 03:30,7,-,879.9,28.9
บางเลน จ.นครปฐม (116),29 ส.ค.2558 04:00,7,-,878,28.9
บางเลน จ.นครปฐม (116),29 ส.ค.2558 04:30,7,-,867.6,28.9
บางเลน จ.นครปฐม (116),29 ส.ค.2558 05:00,7,-,877.7,28.9
บางเลน จ.นครปฐม (116),29 ส.ค.2558 05:30,7,-,878.2,28.8
บางเลน จ.นครปฐม (116),29 ส.ค.2558 06:00,7,-,878.2,28.8
บางเลน จ.นครปฐม (116),29 ส.ค.2558 06:30,7,-,872.8,28.8
บางเลน จ.นครปฐม (116),29 ส.ค.2558 07:00,7,-,879.3,28.8
บางเลน จ.นครปฐม (116),29 ส.ค.2558 07:30,7,-,896.4,28.9
บางเลน จ.นครปฐม (116),29 ส.ค.2558 08:00,7,-,899.9,28.9
บางเลน จ.นครปฐม (116),29 ส.ค.2558 08:30,7,-,895.7,28.9
บางเลน จ.นครปฐม (116),29 ส.ค.2558 09:00,7,-,896.8,29
บางเลน จ.นครปฐม (116),29 ส.ค.2558 09:30,7,-,904.2,29.1
บางเลน จ.นครปฐม (116),29 ส.ค.2558 10:00,7,-,916.1,29.1
บางเลน จ.นครปฐม (116),29 ส.ค.2558 10:30,7,-,929.7,29.1
บางเลน จ.นครปฐม (116),29 ส.ค.2558 11:00,7,-,938.6,29.2
บางเลน จ.นครปฐม (116),29 ส.ค.2558 11:30,7,-,939.5,29.3
บางเลน จ.นครปฐม (116),29 ส.ค.2558 12:30,7,-,941.6,29.5
บางเลน จ.นครปฐม (116),29 ส.ค.2558 13:00,7,-,945.1,29.5
บางเลน จ.นครปฐม (116),29 ส.ค.2558 13:00,7,-,945.1,29.5
บางเลน จ.นครปฐม (116),29 ส.ค.2558 13:30,7,-,942.7,29.6
บางเลน จ.นครปฐม (116),29 ส.ค.2558 14:00,7,-,942.3,29.6
บางเลน จ.นครปฐม (116),29 ส.ค.2558 14:30,7,-,940.7,29.6
บางเลน จ.นครปฐม (116),29 ส.ค.2558 15:00,7,-,944.8,29.6
บางเลน จ.นครปฐม (116),29 ส.ค.2558 15:30,7,-,947.3,29.6
บางเลน จ.นครปฐม (116),29 ส.ค.2558 16:00,7,-,957.7,29.6
บางเลน จ.นครปฐม (116),29 ส.ค.2558 16:30,7,-,955.6,29.6
บางเลน จ.นครปฐม (116),29 ส.ค.2558 17:00,7,-,979.5,29.6
บางเลน จ.นครปฐม (116),29 ส.ค.2558 17:30,7,-,985.5,29.5
บางเลน จ.นครปฐม (116),29 ส.ค.2558 18:00,6.9,-,987.4,29.5
บางเลน จ.นครปฐม (116),29 ส.ค.2558 18:30,6.9,-,978.2,29.4
บางเลน จ.นครปฐม (116),29 ส.ค.2558 19:00,6.9,-,966.2,29.4
บางเลน จ.นครปฐม (116),29 ส.ค.2558 19:30,6.9,-,957.3,29.3
บางเลน จ.นครปฐม (116),29 ส.ค.2558 20:00,6.9,-,948.6,29.3
บางเลน จ.นครปฐม (116),29 ส.ค.2558 20:30,6.9,-,951.2,29.3
บางเลน จ.นครปฐม (116),29 ส.ค.2558 21:00,6.9,-,955.5,29.3
บางเลน จ.นครปฐม (116),29 ส.ค.2558 21:30,6.9,-,958.5,29.3
บางเลน จ.นครปฐม (116),29 ส.ค.2558 22:00,6.9,-,956.8,29.2
บางเลน จ.นครปฐม (116),29 ส.ค.2558 22:30,7,-,905.8,29.1
บางเลน จ.นครปฐม (116),29 ส.ค.2558 23:00,7,-,865.2,29.1
บางเลน จ.นครปฐม (116),29 ส.ค.2558 23:30,7,-,838.1,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 00:00,7,-,842.3,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 00:00,7,-,842.3,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 00:30,7,-,851.7,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 01:00,7,-,859.8,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 01:30,7,-,860.3,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 01:30,7,-,860.3,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 02:00,7,-,862.3,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 02:30,7,-,859.8,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 03:00,7,-,855,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 03:30,7,-,847.3,28.9
บางเลน จ.นครปฐม (116),30 ส.ค.2558 04:00,7,-,845,28.9
บางเลน จ.นครปฐม (116),30 ส.ค.2558 04:30,7,-,861,28.9
บางเลน จ.นครปฐม (116),30 ส.ค.2558 04:30,7,-,861,28.9
บางเลน จ.นครปฐม (116),30 ส.ค.2558 05:00,6.9,-,893.6,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 05:30,6.9,-,920.4,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 06:00,6.9,-,927.4,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 06:30,6.9,-,928,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 06:30,6.9,-,928,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 07:00,6.9,-,923.5,29
บางเลน จ.นครปฐม (116),30 ส.ค.2558 07:30,6.9,-,922.4,29.1
บางเลน จ.นครปฐม (116),30 ส.ค.2558 08:00,6.9,-,923,29.1
บางเลน จ.นครปฐม (116),30 ส.ค.2558 08:30,6.9,-,925.3,29.1
บางเลน จ.นครปฐม (116),30 ส.ค.2558 09:00,6.9,-,916.7,29.2
บางเลน จ.นครปฐม (116),30 ส.ค.2558 09:30,6.9,-,917.2,29.2
บางเลน จ.นครปฐม (116),30 ส.ค.2558 09:30,6.9,-,917.2,29.2
บางเลน จ.นครปฐม (116),30 ส.ค.2558 10:00,6.9,-,906.6,29.2
บางเลน จ.นครปฐม (116),30 ส.ค.2558 10:30,6.9,-,914.7,29.3
บางเลน จ.นครปฐม (116),30 ส.ค.2558 11:30,6.9,-,917.6,29.5
บางเลน จ.นครปฐม (116),30 ส.ค.2558 12:00,6.9,-,918.3,29.7
บางเลน จ.นครปฐม (116),30 ส.ค.2558 12:30,6.9,-,922.2,29.6
บางเลน จ.นครปฐม (116),30 ส.ค.2558 13:00,6.9,-,925.2,29.6
บางเลน จ.นครปฐม (116),30 ส.ค.2558 13:30,6.9,-,935.4,29.6
บางเลน จ.นครปฐม (116),30 ส.ค.2558 14:00,6.9,-,950.1,29.6
บางเลน จ.นครปฐม (116),30 ส.ค.2558 14:30,6.9,-,962.9,29.7
บางเลน จ.นครปฐม (116),30 ส.ค.2558 15:00,6.9,-,975,29.7
บางเลน จ.นครปฐม (116),30 ส.ค.2558 15:30,6.9,-,993.1,29.7
บางเลน จ.นครปฐม (116),30 ส.ค.2558 16:00,6.9,-,"1,004.70",29.6
บางเลน จ.นครปฐม (116),30 ส.ค.2558 16:30,6.9,-,"1,010.10",29.6
บางเลน จ.นครปฐม (116),30 ส.ค.2558 17:00,6.9,-,"1,016.90",29.6
บางเลน จ.นครปฐม (116),30 ส.ค.2558 17:30,6.9,-,"1,016.50",29.6
บางเลน จ.นครปฐม (116),30 ส.ค.2558 18:00,6.9,-,"1,011.00",29.5
บางเลน จ.นครปฐม (116),30 ส.ค.2558 18:30,6.9,-,"1,002.40",29.5
บางเลน จ.นครปฐม (116),30 ส.ค.2558 19:00,6.9,-,995.3,29.4
บางเลน จ.นครปฐม (116),30 ส.ค.2558 19:30,6.9,-,979.8,29.4
บางเลน จ.นครปฐม (116),30 ส.ค.2558 20:00,6.9,-,972.6,29.4
บางเลน จ.นครปฐม (116),30 ส.ค.2558 20:30,6.9,-,971.1,29.4
บางเลน จ.นครปฐม (116),30 ส.ค.2558 21:00,6.9,-,966.9,29.4
บางเลน จ.นครปฐม (116),30 ส.ค.2558 21:30,6.9,-,965.6,29.4
บางเลน จ.นครปฐม (116),30 ส.ค.2558 22:00,6.9,-,965.5,29.4
บางเลน จ.นครปฐม (116),30 ส.ค.2558 22:30,6.9,-,953.1,29.3
บางเลน จ.นครปฐม (116),30 ส.ค.2558 23:00,7,-,890.6,29.3
บางเลน จ.นครปฐม (116),30 ส.ค.2558 23:30,7,-,849.6,29.3
บางเลน จ.นครปฐม (116),31 ส.ค.2558 00:00,7,-,856.3,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 00:30,7,-,871.7,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 00:30,7,-,871.7,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 01:00,7,-,881.4,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 01:30,7,-,879.7,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 01:30,7,-,879.7,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 02:00,7,-,892.2,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 02:30,7,-,889.8,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 03:00,7,-,889,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 03:30,7,-,887.8,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 04:00,7,-,875.2,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 04:30,7,-,882.9,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 04:30,7,-,882.9,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 05:00,7,-,893.9,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 05:30,7,-,914.8,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 06:00,7,-,930.5,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 06:30,6.9,-,940,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 07:00,6.9,-,947.3,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 07:30,7,-,961.9,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 08:00,7,-,969.1,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 08:30,6.9,-,961.9,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 09:00,7,-,959.9,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 09:30,6.9,-,958.8,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 10:00,6.9,-,959.5,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 10:00,6.9,-,959.5,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 10:30,6.9,-,958.4,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 11:00,6.9,-,959.4,29.3
บางเลน จ.นครปฐม (116),31 ส.ค.2558 11:30,6.9,-,957.4,29.3
บางเลน จ.นครปฐม (116),31 ส.ค.2558 12:00,6.9,-,949.7,29.3
บางเลน จ.นครปฐม (116),31 ส.ค.2558 12:30,6.9,-,961.5,29.3
บางเลน จ.นครปฐม (116),31 ส.ค.2558 13:00,6.9,-,963,29.3
บางเลน จ.นครปฐม (116),31 ส.ค.2558 13:30,6.9,-,969.4,29.4
บางเลน จ.นครปฐม (116),31 ส.ค.2558 14:00,6.9,-,951.9,29.4
บางเลน จ.นครปฐม (116),31 ส.ค.2558 14:30,6.9,-,945.8,29.4
บางเลน จ.นครปฐม (116),31 ส.ค.2558 15:00,6.9,-,947.8,29.5
บางเลน จ.นครปฐม (116),31 ส.ค.2558 15:30,6.9,-,950.6,29.5
บางเลน จ.นครปฐม (116),31 ส.ค.2558 16:00,6.9,-,952.4,29.5
บางเลน จ.นครปฐม (116),31 ส.ค.2558 16:30,6.9,-,954.2,29.5
บางเลน จ.นครปฐม (116),31 ส.ค.2558 17:00,6.9,-,956.7,29.5
บางเลน จ.นครปฐม (116),31 ส.ค.2558 17:30,6.9,-,944.2,29.5
บางเลน จ.นครปฐม (116),31 ส.ค.2558 18:00,6.9,-,940.2,29.5
บางเลน จ.นครปฐม (116),31 ส.ค.2558 18:30,6.9,-,936.4,29.4
บางเลน จ.นครปฐม (116),31 ส.ค.2558 19:00,6.9,-,921.6,29.3
บางเลน จ.นครปฐม (116),31 ส.ค.2558 19:30,6.9,-,912.8,29.3
บางเลน จ.นครปฐม (116),31 ส.ค.2558 20:00,6.9,-,897.5,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 20:30,6.9,-,794.1,28.7
บางเลน จ.นครปฐม (116),31 ส.ค.2558 21:00,6.9,-,868,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 21:30,6.9,-,880.1,29.1
บางเลน จ.นครปฐม (116),31 ส.ค.2558 22:00,6.9,-,881.9,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 22:30,6.9,-,880.6,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 23:00,6.9,-,881.5,29.2
บางเลน จ.นครปฐม (116),31 ส.ค.2558 23:30,6.9,-,883.5,29.2
